id,lat,lng,"type","title"
123049,12.3833,42.2,"","Manda-Inakir"
2977,23.7,90.375,"","Dháka"
204631,53.8333,-6.4,"","Dunleer"
123051,12.55,42.5333,"","Gufa"
309029,54.8253,32.0529,"","Šablóna:Infobox Letecká nehoda"
204904,48.4167,22.2,"","Čop"
2985,28.7,77.2,"","Naí Dillí"
123052,12.47,42.4,"","Mousa Alli"
309117,39.7589,-84.1917,"","Dayton"
204927,50.6,36.6,"","Belgorod"
2987,35.7,139.7,"","Tokio"
309276,44.8333,11.6167,"","Ferrara"
205179,33.5333,-7.58333,"","Casablanca"
123513,11.5833,42.4667,"","Ardoukôba"
205247,55.1833,30.1667,"","Vicebsk"
309349,43.7167,12.6333,"","Urbino"
123559,11.4167,42.2,"","Garbes"
123560,11.25,41.8333,"","Boina"
3011,21.0333,105.85,"","Hanoj"
309436,48.6289,20.88,"","Kunia priepasť"
309480,60.5672,-140.403,"","Mount Logan"
123602,10.07,40.84,"","Adwa (sopka)"
309511,48.6815,19.6814,"","Dobročský prales"
123607,13.0833,40.85,"","Afderà"
205413,55.5833,13.0333,"","Malmö"
3016,64.1667,-51.7333,"","Nuuk"
123801,12.8833,40.5667,"","Alayta"
309733,44.05,9.83333,"","Portovenere"
205534,53.8333,-6.5,"","Grófstvo Louth"
123881,7.77,38.78,"","Alutu"
3019,19.4325,-99.1331,"","Mexiko (mesto)"
309736,44.0428,9.84387,"","Palmaria"
309737,44.0272,9.85056,"","Tino"
123892,41.55,2,"","Terrassa"
3020,-15.8,-47.9,"","Brazília (mesto)"
309739,44.0235,9.85126,"","Tinetto"
123986,13.0667,41.6,"","Asavyo"
3021,-33.45,-70.6667,"","Santiago (Čile)"
123991,13.5,40.7167,"","Hayli Gubbi"
310232,63.9092,-135.304,"","Keno City"
123995,13.3,40.9833,"","Borawli"
123999,13.2833,41.0667,"","Tat Ali"
124000,13.1,41.15,"","Mat Ala"
124003,13.0167,40.2,"","Ma Alalta"
207279,55.2,34.25,"","Viazma"
311015,41.84,-87.9531,"","Oak Brook (Illinois)"
124024,12.6,40.4833,"","Dabbahu"
311120,41.8922,-87.9439,"","Elmhurst (Illinois)"
124028,11.3833,40.0667,"","Dabbayra"
311211,41.8761,-88.015,"","Lombard (Illinois)"
124030,12.1667,40.8167,"","Manda Hararo"
311303,49.0909,18.8138,"","Veľká lúka (Malá Fatra)"
3105,39.7,44.3,"","Ararat (vrch v Turecku)"
124032,11.7333,40.25,"","Groppo"
311333,41.7947,-88.0169,"","Downers Grove (dedina)"
311333,41.8089,-88.0111,"","Downers Grove (dedina)"
3107,40.8214,14.4261,"","Vezuv"
124033,11.8833,41.2,"","Kurub"
311479,48.17,17.2125,"airport","Letisko M. R. Štefánika (Bratislava)"
311479,48.6631,21.2411,"airport","Letisko Košice"
311479,48.3394,19.7358,"airport","Letisko Boľkovce (Lučenec)"
