id,lat,lng,"type","title"
520120,56.5392,22.2178,"adm2nd","Pampāļu pagasts"
520121,56.3819,22.6303,"adm2nd","Rubas pagasts"
520122,56.6919,22.4561,"adm2nd","Saldus pagasts"
520123,56.8558,22.3808,"adm2nd","Šķēdes pagasts"
520124,56.3769,22.7494,"adm2nd","Vadakstes pagasts"
520125,56.4744,22.2314,"adm2nd","Zaņas pagasts"
520126,56.6703,22.2139,"adm2nd","Zirņu pagasts"
520129,56.5931,22.5208,"adm2nd","Zvārdes pagasts"
520130,57.255,25.3689,"adm2nd","Vaives pagasts"
520131,57.0161,26.3258,"adm2nd","Cesvaines pagasts"
202200,56.2844,10.8039,"landmark","Rugård (Rosmus Sogn)"
119309,54.8708,11.9306,"city","Torkilstrup (Guldborgsund Kommune)"
307583,54.7078,11.5817,"landmark","Sørup (Guldborgsund Kommune-Vester Ulslev Sogn)"
357801,54.7066,11.6276,"landmark","Karleby (Lolland)"
520208,51.5017,-0.131944,"landmark","St. James's Park"
520223,51.5042,-0.126944,"landmark","Green Park"
520226,57.3364,9.77278,"landmark","Vrensted Kirke"
520260,56.5569,25.6361,"adm2nd","Sēlpils pagasts"
520261,56.5006,25.7622,"adm2nd","Salas pagasts (Salas novads)"
520262,56.8517,24.3506,"adm2nd","Salaspils pagasts"
520329,57.3864,9.78556,"landmark","Vittrup Kirke"
520360,57.505,22.3528,"adm2nd","Dundagas pagasts"
520361,57.74,22.5872,"adm2nd","Kolkas pagasts"
520363,56.6814,21.33,"adm2nd","Dunalkas pagasts"
520365,56.5867,21.3711,"adm2nd","Durbes pagasts"
520369,56.5842,21.3286,"adm2nd","Tadaiķu pagasts"
520370,56.6231,21.4914,"adm2nd","Vecpils pagasts"
520379,30.1831,-96.9347,"city","Giddings"
520377,28.4342,-99.2364,"city","Cotulla"
520375,29.2144,-99.7897,"","Uvalde"
520374,33.1917,-101.381,"city","Post (Texas)"
520372,33.8167,-98.2,"city","Henrietta (Texas)"
520371,35.8625,-101.967,"city","Dumas (Texas)"
520366,30.5286,-96.7003,"city","Caldwell (Texas)"
520364,35.1075,-101.364,"city","Claude (Texas)"
520362,31.9,-98.6044,"city","Comanche (Texas)"
520359,30.8503,-93.7542,"city","Newton (Texas)"
520358,47.8025,-103.281,"city","Watford City (North Dakota)"
520380,33.1658,-101.799,"city","Tahoka"
520381,31.3931,-102.351,"city","Crane (Texas)"
520382,34.2956,-99.7419,"city","Quanah"
298292,47.9,13.1333,"","Flachgau"
420201,-45.5667,-72.0667,"city","Coyhaique"
480743,55.1333,9.00583,"","Roost"
520456,57.0511,9.91944,"city","Bruger:Hockeyindustrien/hjælp"
41835,56.1583,9.94611,"landmark","Skovby"
41831,56.1556,9.94278,"edu","Skovbyskolen"
157060,56.0519,9.84694,"city","Alken (by)"
209059,55.7603,12.3389,"","Jonstrup Seminarium"
519075,55.7572,12.3386,"city","Jonstrup (Smørumnedre)"
520550,56.8972,25.6414,"adm2nd","Ērgļu pagasts"
520551,56.9417,25.7336,"adm2nd","Jumurdas pagasts"
520552,56.8178,25.6594,"adm2nd","Sausnējas pagasts"
129367,55.5853,13.1192,"","Södra Sallerup"
328768,56.45,9.61667,"landmark","Ø Bakker"
520674,56.3508,21.3192,"adm2nd","Bārtas pagasts"
520676,56.5011,21.2828,"adm2nd","Gaviezes pagasts"
520678,56.5922,21.1381,"adm2nd","Medzes pagasts"
520712,54.8308,11.4481,"landmark","Bandholm Frugtplantage"
284788,52.5253,13.3911,"","Oranienburger Strasse"
64984,59.3367,17.545,"","Birka"
375885,59.3615,17.5317,"city","Hovgården"
520770,57.3842,10.1161,"landmark","Tårs Kirke (Hjørring Kommune)"
520786,56.3683,25.0194,"adm2nd","Mazzalves pagasts"
520787,56.2003,25.3067,"adm2nd","Neretas pagasts"
520789,56.1903,25.2431,"adm2nd","Pilskalnes pagasts (Neretas novads)"
520790,56.3256,25.2486,"adm2nd","Zalves pagasts"
275813,48.2067,16.3631,"","Heldenplatz"
276041,48.1992,16.37,"","Karlsplatz"
342113,56.4289,8.59988,"landmark","Ausumgård"
218960,48.2347,16.4169,"","Vienna International Centre"
351653,55.7006,12.5944,"","Kobbertårnet"
194801,53.7333,-6.88333,"","Kells (Irland)"
254450,51.155,-2.58583,"","Glastonbury Festival"
520917,57.0719,9.48389,"landmark","Torslev Kirke (Jammerbugt Kommune)"
270746,47.2381,9.59833,"","Feldkirch (Østrig)"
58850,41.1333,16.8667,"","Bari"
329666,51.9422,6.61778,"","Bredevoort"
72847,56.1378,10.1361,"","Døde Å"
520934,57.4744,10.2022,"landmark","Sindal bykirke"
429328,56.4903,9.27944,"landmark","Boller (Romlund Sogn)"
490777,50.2974,18.7947,"","Zabrze Vandtårn"
110834,55.2386,12.1172,"","Blåbæks Mølle"
520937,56.4072,23.3494,"adm2nd","Augstkalnes pagasts"
520938,56.3975,23.2533,"adm2nd","Bukaišu pagasts"
520940,56.4517,23.3542,"adm2nd","Tērvetes pagasts"
105398,55.225,12.111,"","Rosendal (Faxe Sogn)"
88723,61.2064,-48.1719,"landmark","Ivittuut"
268752,55.1987,9.12502,"landmark","Bjorholmsminde"
246827,46.7136,8.1825,"landmark","Reichenbachfall"
254405,46.7286,8.18639,"landmark","Meiringen"
521007,9.51667,45.5333,"city","Burco"
521009,2.11667,45.1167,"city","Afgooye"
521011,1.79,44.53,"city","Qoryooley"
521012,2.76889,45.5014,"city","Jowhaar"
521014,2.33333,42.2833,"city","Baardheere"
521016,9.5,49.0833,"city","Gardo"
521018,9.93333,43.1833,"city","Boorama"
521021,0.0666667,42.75,"city","Jamaame"
231759,54.9809,8.8607,"church","Abild Kirke"
121754,55.6654,12.5503,"church","Absalons Kirke"
100214,56.0988,9.99389,"church","Adslev Kirke"
219284,55.6939,12.4952,"church","Adventskirken"
191422,55.4278,10.4917,"church","Agedrup Kirke"
465991,55.1302,9.1374,"church","Agerskov Kirke"
117472,57.2061,10.3814,"church","Agersted Kirke"
71454,56.9972,9.25417,"church","Aggersborg Kirke"
512918,56.1269,27.0156,"church","Aglona Basilika"
472981,57.2337,10.4229,"church","Albæk Kirke (Frederikshavn Kommune)"
120389,55.6624,12.6156,"church","Allehelgens Kirke"
188682,55.3377,10.4718,"church","Allerup Kirke"
116465,55.2652,10.3367,"church","Allested Kirke"
124049,55.4537,10.3131,"church","Allesø Kirke"
238053,55.8567,10.0745,"church","Alrø Kirke"
196845,56.7553,10.2943,"church","Als Kirke"
486110,57.2772,9.75453,"church","Alstrup Kirke (Jammerbugt Kommune)"
100635,55.9702,12.2267,"church","Alsønderup Kirke"
126938,55.693,12.5441,"church","Anna Kirke"
98200,55.9823,12.1707,"church","Annisse Kirke"
100256,55.7003,12.5251,"church","Ansgar Kirke (Københavns Kommune)"
132100,55.6499,12.2077,"church","Ansgarkirken"
113558,55.3914,10.3783,"church","Ansgars Kirke (Odense Kommune)"
143535,57.0433,9.91056,"church","Ansgars Kirke (Aalborg Kommune)"
132982,56.0036,8.96861,"church","Arnborg Kirke"
112203,55.9685,12.4084,"church","Asminderød Kirke"
126554,56.4347,8.50583,"church","Asp Kirke"
486113,55.4839,9.90352,"church","Asperup Kirke"
459160,57.1484,10.3983,"church","Aså Kirke"
154508,56.2675,8.79917,"church","Aulum Kirke"
100638,55.6273,12.4439,"church","Avedøre Kirke"
447036,55.0316,10.2573,"church","Avernakø Kirke"
486117,55.3451,11.8516,"church","Aversi Kirke"
473055,57.2959,10.3987,"church","Badskær Kirke"
101092,55.7323,12.3614,"church","Ballerup Kirke"
465992,55.0903,8.6582,"church","Ballum Kirke"
188450,55.3935,10.3876,"church","Baptistkirken i Odense"
470247,55.3305,9.97112,"church","Barløse Kirke"
74682,56.1619,8.92583,"church","Baunekirken"
71456,55.551,10.3437,"church","Bederslev Kirke"
100252,55.7054,12.5094,"church","Bellahøj Kirke"
117358,55.3334,10.3138,"church","Bellinge Kirke"
486281,55.4699,11.8062,"church","Benløse Kirke"
114139,55.6831,12.5569,"church","Bethlehemskirken"
474526,55.1995,9.20413,"church","Bevtoft Kirke"
470390,55.7304,9.11786,"church","Billund Kirke"
122253,55.3812,10.5672,"church","Birkende Kirke"
101127,55.8408,12.4296,"church","Birkerød Kirke"
486379,54.8905,11.3319,"church","Birket Kirke"
101118,55.8261,12.43,"church","Bistrup Kirke (Rudersdal Kommune)"
238389,55.9527,10.2159,"church","Bjerager Kirke"
486409,57.5148,10.0475,"church","Bjergby Kirke (Hjørring Kommune)"
474527,55.3049,9.49294,"church","Bjerning Kirke"
486735,55.7856,9.85586,"church","Bjerre Kirke"
256089,56.378,9.66098,"church","Bjerringbro Kirke"
486742,56.8812,10.0133,"church","Blenstrup Kirke"
486979,56.7161,8.69197,"church","Blidstrup Kirke"
100262,56.0857,12.2036,"church","Blistrup Kirke"
101119,55.8648,12.3878,"church","Blovstrød Kirke"
121624,55.6869,12.5578,"church","Blågårds Kirke"
96438,56.8656,9.51139,"church","Blære Kirke"
154434,54.9321,12.0479,"church","Bogø Kirke"
113717,55.3931,10.3515,"church","Bolbro Kirke"
487034,56.405,8.75563,"church","Borbjerg Kirke"
154509,56.1672,9.24778,"church","Bording Kirke"
487066,56.5049,9.98538,"church","Borup Kirke (Randers Kommune)"
473373,55.1534,10.3509,"church","Brahetrolleborg Kirke"
473722,54.8823,11.8069,"church","Brarup Kirke"
472840,55.5895,9.66181,"church","Bredstrup Kirke"
176879,55.0221,10.6083,"church","Bregninge Kirke (Svendborg Kommune)"
155496,56.1125,8.5,"church","Brejning Kirke (Ringkøbing-Skjern Kommune)"
326772,55.6692,9.67417,"church","Brejning Kirke (Vejle Kommune)"
487223,55.4806,9.98081,"church","Brenderup Kirke"
77726,54.8914,9.67417,"church","Broager Kirke"
184566,55.3544,10.1844,"church","Broholm Kirke"
487392,55.483,11.5102,"church","Bromme Kirke"
128159,55.6875,12.5461,"church","Brorsons Kirke"
96290,56.7631,9.65222,"church","Brorstrup Kirke"
487463,55.1157,10.675,"church","Brudager Kirke"
470256,55.3245,10.2466,"church","Brylle Kirke"
472420,55.2975,11.9447,"church","Bråby Kirke"
194690,55.3514,10.2769,"church","Brændekilde Kirke"
126889,55.4789,9.48556,"church","Brændkjærkirken"
101121,55.6227,12.4192,"church","Brøndby Strand Kirke"
76580,55.6456,12.409,"church","Brøndbyvester Kirke"
101122,55.6564,12.4418,"church","Brøndbyøster Kirke"
470517,57.2692,9.96368,"church","Brønderslev Gamle Kirke"
459165,57.2683,9.95308,"church","Brønderslev Kirke"
466157,55.1933,8.7259,"church","Brøns Kirke"
97998,55.7058,12.4985,"church","Brønshøj Kirke"
101117,55.7442,12.4949,"church","Buddinge Kirke"
487487,56.3619,8.44532,"church","Bur Kirke"
122164,57.2549,10.9992,"church","Byrum Kirke"
192140,55.3156,9.80628,"church","Bågø Kirke"
487573,55.127,11.9538,"church","Bårse Kirke"
92704,55.0453,10.8815,"church","Bøstrup Kirke"
432617,56.4475,8.18264,"church","Bøvling Kirke"
82425,55.6769,12.5792,"church","Christiansborg Slotskirke"
146434,55.6509,12.2996,"church","City Kirken"
433915,56.1691,10.1599,"church","Citykirken Århus"
123417,55.5172,10.6572,"church","Dalby Kirke (Kerteminde Kommune)"
487608,56.6203,10.1952,"church","Dalbyover Kirke"
113545,55.3636,10.3755,"church","Dalum Kirke"
280118,53.5464,9.97742,"church","Dansk Sømandskirke Hamborg"
84157,55.4311,8.64722,"church","Darum Kirke"
