id,lat,lng,"type","title"
408741,43.6778,4.63111,"landmark","Ampiteater Arles"
323603,25.2697,55.315,"","Fish Roundabout"
530118,50.4473,30.5368,"landmark","Verkhovna Rada"
462530,40.71,-74,"city","New York City"
399817,48.7364,3.19583,"","Chevru"
274201,25.2126,55.281,"building","Lighthouse Tower"
254450,48.35,11.1333,"city","Adelzhausen"
408742,44.8797,-0.536944,"landmark","Pont d'Aquitaine"
348677,31.1894,-85.2792,"city","Avon, Alabama"
348677,31.1894,-85.2792,"city","Avon, Alabama"
462873,26.0561,-97.89,"city","Rio Rico, Tamaulipas"
408774,47.5369,1.38361,"landmark","Château de Beauregard, Lembah Loire"
530487,3.5,101.1,"city","Sekinchan"
323606,25.1416,55.1905,"","Jumeirah Beach Hotel"
462882,41.1833,48.2333,"city","Cek (Guba)"
274205,25.184,55.2638,"building","The Skyscraper (Dubai)"
408778,48.8471,2.34583,"landmark","Bibliothèque Sainte-Geneviève"
254452,48.4667,10.9833,"city","Affing"
463094,33.6767,-106.476,"","Trinity (uji coba nuklir)"
408805,48.8849,2.33361,"","Café des 2 Moulins"
399818,48.2458,2.61556,"","Chevrainvilliers"
323623,25.2606,55.3144,"","National Bank of Dubai (bangunan)"
531186,-5.16667,151.75,"","East New Britain"
274300,25.0596,55.2063,"building","Abjar Tower"
463108,32.8811,-105.959,"city","Alamogordo, New Mexico"
323629,25.2631,55.2972,"landmark","Museum Dubai"
348678,31.2922,-85.1122,"city","Columbia, Alabama"
348678,31.2923,-85.1121,"city","Columbia, Alabama"
254453,48.45,11.1333,"city","Aichach"
463130,-6.13239,106.829,"","Stasiun Kampung Bandan"
531339,5.58774,-0.09961,"","Eric Adjetey Anang"
274325,-21.64,-165.362,"event","Apollo 13 splashdown"
323648,25.2172,55.2831,"","Emirates Towers"
531420,50.0546,19.9354,"landmark","Katedral Wawel"
399819,48.7261,2.66306,"","Chevry-Cossigny"
254454,48.5167,10.95,"city","Aindling"
274354,25.0597,55.2113,"building","Nili Tower"
323685,25.2739,55.304,"","Ayal Nasir"
463317,-33.8396,151.205,"landmark","North Sydney, New South Wales"
531427,-34.297,-72.072,"","Gempa bumi Pichilemu Mei 2010"
348679,31.1994,-85.3064,"city","Cowarts, Alabama"
348679,31.1996,-85.3063,"city","Cowarts, Alabama"
274357,25.1099,55.1445,"building","Trump International Hotel and Tower (Dubai)"
44,-6.175,106.828,"country","Indonesia"
254455,48.5667,10.9667,"city","Baar, Bayern"
323698,25.1627,55.4226,"","Warisan, Dubai"
