id,lat,lng,"type","title"
586476,56.1,46.1,"adm1st","Сура (проект)"
725907,49.9106,1.1844,"city","Ancourt"
579665,25.0814,55.1441,"","Dubai Marina"
574655,41.9003,12.4542,"landmark","Institute for Works of Religion"
85882,6.38333,-162.417,"isle","Kingman Reef"
552239,-66.8,85.5,"","Mikhaylov Island"
